#NAME	ERR9752048	ERR9752060	ERR9752066	ERR9752099	ERR9752105	ERR9752116	ERR9752121	ERR9752145	ERR9752159	ERR9752171	ERR9752177	ERR9752183	ERR9752193	ERR9752233	ERR9752239	ERR9752255	ERR9752265	ERR9752280	ERR9752286	ERR9752297	ERR9752317	ERR9752352	ERR9752376	ERR9752409	ERR9752414	ERR9752423	ERR9752438	ERR9752458
K01758	0.0	0.0	16.06804	0.0	11.07778	87.368	0.0	49.3108	0.0	0.0	0.0	5.13994	0.0	0.0	0.0	0.97126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.703928
K01906	0.0	0.0	1.515918	0.0	3.36348	7.96856	0.0	0.0	0.0	0.0	0.0	6.955393	0.0	20.540973700000002	1.01051	0.0	1.440892	0.843636	1.521086	0.4659516	1.550272	0.7632412	3.917224	0.57484	0.0	0.0	0.0	0.0
K02006	0.0	0.0	1.920434	0.0	0.0	0.0	0.0	0.0	19.2145	0.0	0.0	46.9794	3.03178	1.073042	0.0	0.0	163.5116	0.0	0.0	163.2184	43.2002	13.682	0.0	0.0	0.0	0.0	0.0	0.0
K02050	0.0	0.0	53.7422	429.172	1.718432	0.0	0.0	0.0	0.0	0.0	66.2238	0.0	0.0	0.787218	1.4506	0.0	0.0	0.0	105.09315099999999	4.57344	0.0	0.0	0.0	0.0	0.0	192.9666	0.0	0.0
K02076	0.0	0.0	2.1324	0.0	1.99684	10.558003	0.0	0.0	0.7773517999999999	0.0	0.0	6.88414	0.0	0.885655	0.0	0.0	1.605058	0.824552	2.270919	2.4252219999999998	0.87608	0.316644	0.0	0.0	0.0	0.0	0.0	0.0
K02119	0.0	0.0	0.795482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.23738	0.4867846	0.0	1.1742031	0.272344	0.0	19.12982	0.0	0.0	0.0	0.0	0.0
K02227	0.0	0.0	0.910898	0.0	0.0	1.667605	0.520432	0.0	11.5193	0.0	0.0	27.2954	60.367815	12.096036	0.0	0.0	140.7838	0.0	0.0	107.6058	31.1332	8.98868	0.0	0.0	0.0	12.79374	2.55742	103.87746
K02250	0.0	0.0	1.79234	0.0	0.0	8.49224	0.33117230000000003	0.0	0.0	0.0	0.663442	7.27966	0.0	0.906515	0.0	0.0	0.0	0.0	1.35811	3.497029	0.0	0.50102	5.42568	0.60137	0.0	0.0	0.0	0.0
K02259	0.0	0.0	1.077594	0.0	1.096292	8.157961	0.0	0.1848906	0.0	0.0	0.742736	8.01376	0.0	1.24426	0.257248	0.921228	0.731902	0.400172	2.04898	1.21484	2.5320179	0.0	2.80056	0.0	0.0	0.0	0.0	0.0
K02352	0.0	0.0	2.03026	0.0	2.589976	7.8865	0.0	0.0	0.4602343	0.0	0.51826	8.96984	0.0	1.442438	0.214848	0.8693298	1.746338	0.77885	2.178882	1.618784	2.8174	0.0	4.85318	1.2034989999999999	0.0	0.0	0.0	0.0
K02386	0.0	0.0	3.75704	0.0	0.0	2.417983	0.0	8.40018	0.0	21.5844	0.971658	0.0	0.0	0.0	0.0	12.92594	64.2402	63.21001	0.0	0.0	0.0	0.0	189.174	15.26096	29.3933401	0.0	0.0	0.0
K02411	0.0	0.0	125.1126	0.0	16.91524	1.741507	35.122965	0.0	0.0	48.8444	0.793644	47.3642	0.0	0.6952	0.0	9.97078	0.0	23.9534	0.0	0.0	0.0	0.0	93.507	25.344458000000003	26.693836	0.0	7.15602	1.323314
K02443	0.0	0.0	1.73487	0.0	0.0	9.70576	0.0	0.0	0.281778	0.0	0.734076	10.183769999999999	0.0	0.3821245	0.0	0.0	0.0	0.5857287	1.498019	1.722321	0.7590743	0.0	3.5952390000000003	0.655234	0.0	0.0	0.0	0.0
K02479	0.0	0.0	1.044842	0.0	1.419558	9.806274	0.29792	0.0	0.0	0.0	0.0	6.46931	0.0	0.4123621	0.0	0.0	2.3265990000000003	0.39718319999999996	3.100225	1.4021	1.885375	0.0	2.945297	0.0	0.0	0.0	0.0	0.0
K02497	0.0	0.0	2.11624	1.731102	0.602934	7.06572	0.0	0.0	0.0	0.0	0.0	6.82842	0.0	0.0	0.2369777	0.0	1.171736	0.5145786999999999	1.86178	1.262384	0.6057463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02525	0.0	0.0	19.8194	0.0	2.6434	0.0	0.0	0.0	0.0	42.8424	0.0	9.3049	0.0	0.0	0.0	6.53814	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K02650	0.0	0.0	0.478546	0.0	0.0	0.0	0.0	0.0	19.28004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.592284	0.0	0.0	0.0	0.0	13.9906	0.0	0.0	0.0	0.0	0.0	0.0
K02663	0.0	0.0	1.615536	0.0	0.0	0.0	0.0	0.0	5.4588	58.855	0.0	2.31888	0.0	0.0	0.0	0.0	23.9088	0.0	0.0	17.47062	11.8906	0.505214	0.0	0.0	0.0	0.0	0.0	0.0
K02664	0.0	0.0	1.067364	0.0	0.0	0.0	0.0	0.0	12.28708	58.4236	0.0	17.54544	1.364728	0.0	0.0	0.0	159.3976	0.0	0.0	151.9524	41.1928	11.34882	0.0	1.41678	0.0	0.0	0.0	0.0
K02744	0.0	0.0	0.239932	0.0	18.26896	0.0	0.0	0.0	0.0	23.9024	0.0	44.9964	0.0	0.0	0.0	0.0	193.298	0.0	0.0	188.92793	183.7766	133.7438	0.0	1.88844	0.0	0.0	0.0	0.0
K02826	0.0	0.0	1.400542	0.0	3.012636	10.066026	0.4376643	0.0	0.0	0.0	1.2481	6.84364	0.0	1.429578	0.7406616	0.6666001	1.7149649999999999	0.934351	1.984678	1.547484	3.3292010000000003	0.0	4.17234	0.0	0.0	0.0	0.0	0.0
K02827	0.0	0.0	2.0663546	0.0	2.4404440000000003	11.0645381	0.494466	0.0	1.5909759	0.0	0.861224	7.4672	0.0	0.872068	0.3238662	1.628651	1.401026	0.498846	2.018163	4.59244	2.6981149999999996	0.37189	5.7398039999999995	1.371528	0.0	0.0	0.0	0.0
K02828	0.0	0.0	2.0732622	1.887578	2.2900779	11.375096	0.0	0.0	2.142136	0.0	0.465748	7.0639	0.0	1.296404	0.599632	1.223536	2.174684	0.494908	1.4581419	4.8972809999999996	3.071819	0.0	3.56306	0.0	0.0	0.0	0.0	0.0
K02829	0.0	0.0	3.0508	0.0	3.59906	15.897384	0.637488	0.0	2.20086	0.0	1.43837	9.59992	0.0	1.995968	0.793322	2.69082	1.389792	0.0	2.60122	3.9237580000000003	2.867679	0.706598	2.9949	0.0	0.0	0.0	0.0	0.0
K03231	0.0	0.0	34.6772	0.0	3.85814	0.0	0.0	0.0	0.0	0.0	0.0	14.3196	5.85192	2.586403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.1448557
K03314	0.0	0.0	40.712230000000005	0.0	5.09836	3.227583	23.883	0.0	0.0	47.1806	0.245444	12.6735	66.4228	58.5051197	2.38584	2.83452	73.27842000000001	40.7858	25.4026	0.0	0.0	0.0	175.866	54.05647	33.2248	0.716414	0.68125	33.50557
K03325	0.0	0.0	67.976241	0.0	39.5788	87.0862	0.0	50.684	0.0	0.0	51.4988	0.0	0.0	0.6689499000000001	55.0078	0.0	9.29784	104.9624	0.0	0.0	0.0	0.0	0.0	0.0	20.2592	0.0	272.614	0.0
K03328	0.0	0.0	1.805838	0.0	3.098504	9.640236	0.0	0.0	0.0	0.0	0.516354	6.340002	0.0	1.257786	0.278322	0.0	2.329255	0.575446	2.0649189999999997	2.120324	1.09516	0.3067181	2.404556	0.299492	0.0	0.0	1.871682	0.0
K03336	0.0	0.0	1.707298	0.0	0.0	0.0	0.0	0.0	26.6132	0.0	0.0	51.4034	5.72128	0.0	0.0	0.0	171.3374	0.0	0.0	165.072	46.7636	15.32586	0.0	1.237178	0.0	0.0	0.0	0.0
K03338	0.0	0.0	1.575064	0.0	0.0	0.0	0.0	0.0	27.1152	0.0	0.0	53.1422	3.14742	0.0	0.0	0.0	188.1836	0.0	0.0	178.646	50.4898	13.29044	0.0	1.283728	0.0	0.0	0.0	0.0
K03399	0.0	0.0	1.555674	0.0	0.0	0.0	0.0	0.0	15.32552	0.0	0.0	33.6592	0.0	0.0	0.0	0.0	125.9244	0.0	0.0	110.6726	34.849	6.7279	0.0	0.0	0.0	0.0	0.0	0.0
K03404	0.0	0.0	3.55834	0.0	0.0	0.0	0.0	0.0	0.0	342.614	0.0	0.0	0.0	8.4854	0.0	0.0	24.2506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.82826	0.0
K03458	0.0	0.0	1.283998	0.0	0.0	0.0	0.0	0.0	27.6692	0.0	0.0	54.1156	4.97316	0.0	0.0	0.0	165.124872	0.0	0.0	151.44087	40.2158	16.45866	45.3024	1.528428	0.0	0.0	0.0	0.0
K03567	0.0	0.0	6.4167	0.0	0.0	3.0216380000000003	20.6416	0.0	0.0	41.14186	0.668032	0.0	0.0	59.9324	11.05794	0.0	82.7298	71.6988	0.0	0.0	0.0	0.0	401.475371	17.39564	39.86453	1.70959	0.87217	0.0
K03712	0.0	0.0	10.12768	0.0	1.092106	0.0	0.0	0.0	0.0	69.20337	0.0	1.591904	0.0	0.0	32.13709	2.5287	3.43048	0.0	0.0	0.0	0.0	0.0	536.56	0.659556	5.62798	29.0342	0.0	0.0
K03713	0.0	0.0	0.231202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.696742	0.0	0.0	0.0	0.82645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K03716	0.0	0.0	1.404028	0.0	0.0	0.0	0.0	0.0	13.4979	0.0	0.0	28.5028	1.533982	0.0	0.0	0.0	135.5632	0.0	0.0	118.9376	33.5356	8.50576	0.0	0.601034	0.0	0.0	0.0	0.0
K03739	0.0	0.0	94.54082700000001	0.0	14.42456	8.02876	0.310764	0.0	12.93956	0.0	0.461134	52.58535	0.0	1.590834	0.0	0.0	40.292866	1.1011996	1.954402	1.974458	0.603171	0.0	2.681859	0.0	0.0	0.0	0.0	1.344982
K03805	0.0	0.0	125.7372	0.0	16.18667	3.9615650000000002	55.6658	0.0	0.0	0.0	2.74188	45.94242	0.0	61.32022	0.0	13.41486	0.0	58.1738	0.0	0.0	0.0	0.0	121.5802	306.146	70.84025	0.56164	0.0	0.99455
K04034	0.0	0.0	1.046688	0.0	0.0	0.0	0.0	0.0	13.2142	0.0	0.0	21.4424	0.650106	0.0	0.0	0.0	94.873	0.0	0.0	97.0208	36.3068	7.89816	0.0	0.0	0.0	0.0	0.0	0.0
K04074	0.0	0.0	1.780374	0.0	0.0	10.0358	0.651488	0.0	0.419632	0.0	0.559058	7.87018	0.0	0.584697	0.615398	0.0	0.652858	0.912814	2.030457	1.6429799	0.6908812	0.0	41.45238	0.58049	0.0	0.0	0.0	0.0
K04076	0.0	0.0	1.345728	0.0	0.0	0.0	0.0	0.0	17.3112	0.0	0.0	42.7402	1.459092	0.0	0.0	0.0	126.599	0.0	0.0	109.6986	35.025	10.90282	0.0	1.144386	0.0	0.0	0.0	0.0
K04338	0.0	0.0	121.17902	0.0	21.4694	0.0	0.0	0.0	0.0	0.0	0.0	52.1804	0.0	83.1054	0.0	14.69428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44138
K04478	0.0	0.0	2.33532	0.0	0.791104	9.04106	0.782414	0.0	0.0	0.0	0.0	7.09768	0.0	0.972036	0.0	0.0	1.8490440000000001	0.0	1.572488	1.647881	1.5028378	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K04760	0.0	0.0	20.2314	0.0	28.913969	2.190899	8.0535679	0.0	0.0	82.50558	0.0	15.77134	21.8874	100.47977639999999	5.2964690999999995	24.66164	183.24498	11.0613012	0.0	0.0	0.0	0.0	344.854	19.29468	26.999807	0.0	0.579826	18.7495446
K05338	0.0	0.0	2.16526	0.0	5.63744	12.60642	0.6016344	0.0	0.348026	0.0	0.0	7.528076	0.369298	0.786504	0.2648978	0.0	0.0	0.72225	2.606004	0.798982	0.565948	0.0	5.141163000000001	1.066206	0.0	0.0	0.0	0.0
K05339	0.0	0.0	1.63453	0.0	3.303047	12.637962	0.941293	0.0	0.0	0.0	1.534682	9.8511	0.0	1.613204	0.638576	0.0	1.8008686	0.0	1.619283	1.661814	2.324422	0.0	0.0	2.2287559999999997	0.0	0.0	0.0	0.0
K05565	0.0	0.0	5.102898	0.0	0.579176	36.95474	0.0	0.0	0.0	0.0	1.470702	14.2468	0.7707577	1.7797	0.3575018	0.575194	3.929042	1.3245909999999999	3.601883	3.787186	2.8331	0.0	4.9052	3.745583	0.0	0.0	0.0	0.0
K05566	0.0	0.0	5.375063000000001	0.0	3.56228	26.290993999999998	0.332508	0.0	0.5762305	0.0	1.258684	15.95392	0.407634	3.149643	1.116608	0.0	7.01397	1.343088	3.546503	3.833017	1.043138	0.30976	7.7291	6.510966	0.0	0.0	0.0	0.0
K05567	0.0	0.0	4.364844	2.903	7.80772	25.663619999999998	1.15496	0.0	2.042704	0.0	1.388938	16.93677	0.0	2.167924	1.1754301	1.966254	4.881321	2.051224	4.967915	4.874834	7.103646	0.64108	5.61004	0.0	0.0	0.464414	0.0	0.0
K05568	0.0	0.0	3.55868	0.0	2.441844	18.990415	0.496215	0.0	0.531696	0.0	1.331944	15.46063	0.0	2.517681	0.234494	0.0	3.064984	0.933748	4.17536	3.683541	1.988202	0.0	8.31938	2.648681	0.0	0.0	0.0	0.0
K05569	0.0	0.0	4.9528	0.0	5.16184	18.16562	0.42344190000000004	0.0	0.808716	0.0	0.0	17.1046	0.0	2.192602	1.3740676	0.0	1.970626	1.454356	4.012256000000001	4.974356	3.683167	2.146019	15.17642	4.956771	0.0	0.0	0.0	0.0
K05570	0.0	0.0	5.175236999999999	0.0	4.27184	25.007781	0.0	0.0	0.0	0.0	0.0	19.75299	0.0	2.514444	1.037158	0.0	2.19456	1.18034	4.546825	2.602909	1.512396	0.95073	9.7911	15.64702	0.0	0.0	0.0	0.0
K05571	0.0	0.0	3.39498	2.69	3.2220720000000003	22.185	0.5923736	0.0	0.0	0.0	0.668288	16.52353	0.0	2.553542	0.366344	0.0	3.801356	0.588072	5.21548	4.69938	2.144803	1.319416	7.226059	4.012003	0.0	0.0	0.0	0.0
K05602	0.0	0.0	0.282512	0.0	0.0	0.0	0.0	0.646594	0.0	1.289918	0.0	0.0	0.0	0.0	0.1975726	0.0	0.0	0.24152	0.0	0.0	0.0	0.3936785	0.0	0.0	0.0	0.0	0.0	0.0
K05847	0.0	0.0	55.62859	0.0	3.76052	12.69884	0.7805650000000001	2.33724	11.7431258	85.1066	0.8973679000000001	21.28137	0.0	2.646163	41.0558	0.0	111.553467	11.479477	2.370438	2.5661560000000003	0.731038	0.0	191.52919	29.42079	0.0	0.53469	0.0	0.0
K05888	0.0	0.0	0.1936568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23392949999999998	0.0	0.0	0.0	0.0	0.0	0.0
K05895	0.0	0.0	1.178728	0.0	0.0	0.0	0.0	0.0	12.57988	0.0	0.0	31.5568	0.0	0.0	0.0	0.0	123.3904	0.0	0.0	103.4126	27.968	5.88344	0.0	2.32238	0.0	0.0	0.0	0.0
K05952	0.0	0.0	0.274596	0.0	0.0	0.0	0.0	0.51854	0.0	61.116	0.0	0.0	0.0	0.0	0.0	31.93319	252.520479	0.0	0.0	171.5612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K05979	0.0	0.0	1.366698	0.0	0.0	0.0	0.0	0.0	20.2558	0.0	0.0	44.7314	1.652274	0.0	0.0	0.0	171.1698	0.0	0.0	175.7028	47.4516	12.19224	0.0	0.873388	0.0	0.0	0.0	0.0
K06012	0.0	0.0	1.20773	0.0	0.0	0.0	0.0	0.0	23.7486	0.0	0.0	54.243	2.87798	0.0	0.0	0.0	158.4202	0.0	0.0	131.696	45.151	12.6227	0.0	1.026812	0.0	0.0	3.16168	0.0
K06019	0.0	0.0	0.9989	0.0	0.0	0.0	0.0	0.0	23.4724	0.0	0.0	46.5072	1.048378	0.0	0.0	0.0	149.8354	0.0	0.0	127.4026	36.9782	13.99914	0.0	0.0	0.0	0.0	0.0	0.0
K06122	0.0	0.0	1.447984	0.0	33.48323	0.0	0.0	0.0	18.081787	0.0	0.0	46.631	3.286	7.174715	0.0	0.0	171.434	0.0	0.0	112.8448	258.7042	28.50376	0.0	1.359938	0.0	0.0	0.0	10.126259000000001
K06148	0.0	0.0	0.610114	0.0	1.690987	5.41682	0.0	0.904116	10.12324	0.0	0.0	0.0	0.0	2.909903	0.0	65.363867	234.3838	0.3883559	0.0	472.291692	0.311946	0.0	0.0	1.198396	0.0	0.0	0.0	0.0
K06163	0.0	0.0	3.16832	0.0	0.0	0.0	0.0	0.0	0.0	7.37074	0.0	0.0	0.0	0.0	28.428621	0.381888	0.0	3.64926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.100843	0.0	0.0
K06216	0.0	0.0	1.796682	0.0	2.42426	17.694496	0.773376	0.0	0.0	11.85174	0.0	7.975018	0.0	11.385807	18.659962	5.003417000000001	2.577964	0.621746	1.843331	13.288951999999998	0.872556	74.3808	11.235391	1.5684538000000001	0.0	0.0	2.508	1.38131
K06286	0.0	0.0	1.923502	0.0	3.976245	11.343316	0.402336	0.0	1.4408604999999999	10.1676	0.0	8.522521000000001	0.0	10.501182	20.53461	5.6664829999999995	1.5204	0.907972	2.53966	15.906625	0.642589	87.1328199	16.638424	0.0	0.0	0.0	0.0	1.35581
K06330	0.0	0.0	2.64302	448.436	126.7138	238.4743	0.0	26.53838	136.9102	0.0	280.85041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.319388	0.0	0.0	0.0	1.7279	0.0	0.9034892	183.360627	0.0	0.0
K06347	0.0	0.0	1.707062	0.0	0.0	8.5947	0.0	0.0	0.460666	0.0	0.0	8.42361	0.0	1.251264	0.0	0.676162	2.3352950000000003	0.957325	0.0	2.115144	0.758672	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K06381	0.0	0.0	0.886496	0.0	0.0	0.0	0.0	0.0	19.57854	0.0	0.0	35.8364	0.80027	0.488728	0.0	0.0	151.115	0.0	0.0	130.7772	41.298	8.1151	0.0	1.573584	0.0	0.0	6.41248	0.0
K06382	0.0	0.0	1.471898	0.0	0.0	0.0	0.0	0.0	20.8026	0.0	0.0	31.757	0.654072	0.591138	0.0	0.0	160.8716	0.0	0.0	160.3166	42.645	10.4088	0.0	1.216658	0.0	0.0	3.69306	0.0
K06383	0.0	0.0	1.446192	0.0	0.0	0.0	0.408846	0.0	15.2855	0.0	0.0	30.4422	0.2648	0.0	0.0	0.0	148.525	0.0	0.0	119.882	35.1148	7.53602	0.0	0.0	0.0	0.0	0.0	0.0
K06384	0.0	0.0	1.722338	0.0	0.0	0.0	0.0	0.0	17.40398	0.0	0.0	26.3714	0.0	0.0	0.0	0.0	113.6718	0.0	0.0	126.0126	31.2092	6.79926	0.0	0.0	0.0	0.0	0.0	0.0
K06387	0.0	0.0	1.033396	0.0	0.0	0.0	0.0	0.0	16.39618	0.0	0.0	32.613	0.471524	0.407462	0.0	0.0	157.1254	0.0	0.0	149.9902	42.5994	12.07268	0.0	2.27914	0.0	0.0	2.41386	0.0
K06390	0.0	0.0	0.555362	0.0	0.0	0.0	0.0	0.0	15.69228	0.0	0.0	31.8992	0.711052	0.647204	0.0	0.0	146.8376	0.0	0.0	121.6728	34.511	8.58986	0.0	2.75472	0.0	0.0	5.34182	0.0
K06408	0.0	0.0	0.71798	0.0	0.0	0.0	0.0	0.0	9.0862	0.0	0.0	29.9304	0.96437	0.0	0.0	0.0	88.5006	0.0	0.0	79.5306	20.7286	7.21736	0.0	0.267876	0.0	0.0	0.0	0.0
K06438	0.0	0.0	1.154448	0.0	0.0	0.0	0.0	0.0	16.55658	0.0	0.0	40.139	0.882064	0.0	0.0	0.0	138.0572	0.0	0.0	117.5454	37.9686	9.5121	0.0	2.99864	0.0	0.0	0.0	0.0
K06886	0.0	0.0	2.25944	0.0	0.0	11.87098	0.0	0.0	0.0	0.0	0.592214	9.174299	0.0	1.64903	0.0	0.0	1.381338	0.470544	2.0129580000000002	2.08914	1.711006	0.684644	0.0	0.25215	0.0	0.0	0.0	0.0
K06903	0.0	0.0	4.708	0.0	0.473094	0.0	0.0	0.0	0.0	0.0	0.0	87.98522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.22539	0.0	0.0
K06967	0.0	0.0	1.423436	0.0	13.76898	3.4799	0.0	0.0	0.0	0.0	0.0	6.9405	0.0	0.730444	0.0	0.0	2.0456589999999997	0.629658	1.395328	1.23576	0.0	0.0	0.0	0.838246	0.0	0.0	0.0	0.0
K06972	0.0	0.0	0.860966	0.0	0.0	0.0	0.0	0.0	12.0067	0.0	0.0	25.8632	0.55036	0.0	0.0	0.0	94.5058	0.0	0.0	115.33921000000001	29.4686	6.8736	0.0	0.0	0.0	0.0	0.0	0.0
K07003	0.0	0.0	0.370292	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.32689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07010	0.0	0.0	1.33907	0.0	83.8856316	8.93244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.817118	0.0	2.3683831	0.0	0.6994918999999999	2.041944	28.53897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07029	0.0	0.0	1.702342	0.0	1.56762	10.589763999999999	0.0	0.0	0.33883969999999997	0.0	0.979912	7.0222	0.0	1.055354	0.0	0.0	1.937168	0.521735	2.150801	1.360947	1.1039681000000001	0.4731835	0.0	2.048858	0.0	0.0	0.0	0.0
K07070	0.0	0.0	147.70023	0.0	11.01334	0.0	0.0	0.1231788	0.0	218.71776	0.0	34.35063	0.0	28.44495	0.0	25.8542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.224378	92.1898
K07094	0.0	0.0	1.247196	1.590618	2.572818	10.159364	0.0	0.0	0.0	0.0	0.0	6.8951	0.0	0.4555108	0.50519	0.0	1.820611	0.0	2.293261	1.535764	2.142581	0.0	6.02907	1.977606	0.0	0.0	0.0	0.0
K07101	0.0	0.0	0.86387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.309392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.380554	0.0	0.241168	0.0	0.0	0.0	0.0	0.0	0.0
K07104	0.0	0.0	2.189376	0.0	0.0	13.67142	0.510501	0.0	0.42181009999999997	0.0	0.660164	6.5019	0.0	1.069146	0.3032397	0.0	1.197668	0.409264	2.636117	1.936156	1.036732	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07120	0.0	0.0	1.734424	0.0	0.0	8.733096	34.782	0.0	0.0	0.0	1.578356	7.43758	0.0	2.4262989999999998	2.86592	0.0	101.714177	36.8700125	2.430681	1.189954	0.44524389999999997	0.0	0.0	52.386	36.089	0.0	0.0	14.38046
K07145	0.0	0.0	1.839708	0.0	7.3678	15.09452	0.0	0.0	0.0	0.0	0.0	9.1505	0.0	1.436661	1.719876	0.0	0.0	0.0	2.1740969999999997	2.4273819999999997	0.660088	0.0	2.60836	1.806486	0.0	0.0	0.0	0.0
K07165	0.0	0.0	237.302	0.0	28.889429999999997	0.0	0.0	3.52258	2.248578	0.0	0.242994	2.825616	0.0	60.978342	0.0	0.0	0.0	0.0	36.4958	0.0	0.0	0.0	0.0	13.270071	0.0	4.39096	0.0	48.99781
K07213	0.0	0.0	2.72024	0.0	0.0	23.1942	0.718362	0.0	0.804496	0.0	1.049246	13.1837	0.0	2.944341	0.525402	0.0	3.14444	1.706296	1.814576	2.51742	1.997336	1.211982	0.0	0.0	0.0	0.0	0.0	0.0
K07272	0.0	0.0	105.0744	0.0	0.0	104.6538	0.0	0.0	86.8532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.1506	0.0	0.0	0.0	0.0	0.0	0.0	5.29526	136.0524	0.0	0.0
K07467	0.0	0.0	0.495918	0.0	0.0	0.265664	0.0	0.0	0.0	0.0	0.0	0.0	246.0377	0.0	0.0	44.4774	0.0	0.0	0.0	0.0	0.0	0.0	15.190161	0.0	0.0	0.0	0.0	0.0
K07504	0.0	0.0	1.374156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07533	0.0	0.0	3.426837	0.0	6.016064	21.337215	0.240802	0.0	35.1176303	9.2876	0.0	59.6212483	2.31768	10.073298	16.314671	6.067705	123.040412	0.7054563	2.120938	44.577043	48.318023	75.843267	0.0	0.97029	0.620774	0.0	0.0	2.95472
K07651	0.0	0.0	0.707732	0.0	1.371578	4.40094	0.0	0.0	0.0	0.0	0.0	4.370544	0.0	0.5871041	0.3963638	0.0	0.830502	0.0	1.163497	1.304188	0.977765	0.0	0.0	0.856056	0.0	0.0	0.0	0.0
K07681	0.0	0.0	2.2341195999999997	0.0	1.1096238	9.8843342	0.0	0.0	0.0	0.0	0.317724	6.50828	0.0	0.775714	0.4403956	0.4523683	1.7331750000000001	0.805554	2.555936	1.40484	1.8920757	0.0	2.654421	1.3168719	0.0	0.0	0.0	0.0
K07683	0.0	0.0	2.00664	0.0	1.590804	9.40584	0.322542	0.0	0.0	0.0	0.0	8.236118	0.0	1.1768797	0.312106	0.0	1.761204	0.6427294	2.481193	1.992592	1.318041	0.0	14.197621	2.5836633	0.0	0.0	0.0	0.0
K07694	0.0	0.0	1.971438	0.0	2.8210831	11.04066	0.2946757	0.0	1.0193452	0.0	0.738754	7.45056	0.0	1.027477	0.8144118	0.830049	2.524305	0.31395439999999997	1.72508	2.9468360000000002	3.737558	0.0	3.877364	1.474682	0.0	0.0	0.0	0.0
K07696	0.0	0.0	2.21584	0.0	3.72594	10.895133	0.0	0.0	1.1875442999999999	0.0	1.119738	8.8845	0.0	2.0404587	0.228008	1.424518	2.61228	0.669704	2.05892	3.947296	1.965415	0.0	1.840324	0.0	0.0	0.0	0.0	0.0
K07705	0.0	0.0	1.561778	0.0	3.34894	7.9986180000000004	0.0	0.0	0.0	24.1928	0.818152	7.59962	0.0	9.171454	22.4486281	4.953019	1.6347198	0.372578	1.63225	13.106277	1.6592981	86.42362	0.0	1.944906	0.0	0.0	0.0	0.696258
K07707	0.0	0.0	1.887047	0.0	0.0	25.8313663	0.4169296	0.0	0.0	0.0	0.0	7.69134	0.408164	0.872387	0.0	1.175512	0.96035	0.5330440999999999	1.945834	0.7351909999999999	8.8825967	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07775	0.0	0.0	1.571452	0.0	1.7213537	9.224305999999999	0.0	0.0	0.756694	0.0	0.0	8.4667	0.1737556	1.0457685	0.6128038	0.555451	2.11368	0.787744	2.1294392	2.89714	1.520419	0.0	4.47302	0.0	0.0	0.0	0.0	0.0
K07778	0.0	0.0	0.541034	3.2456	0.0	6.36952	0.281464	0.0	0.0	2.70354	0.0	3.42796	0.0	0.0	0.0	0.0	0.0	1.506534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K07813	0.0	0.0	2.9131	0.0	0.0	0.836074	0.0	0.0	31.0498	0.0	0.0	74.004066	0.46564	0.0	18.272505	2.4881059	133.8258	0.0	0.0	257.714	69.288746	75.33197	14.92544	0.0	0.0	0.0	0.0	0.0
